table_id,image_file,class,order,alliance,association,releve_id,ref_code,map_reference,os_grid_square,os_grid_reference,easting,northing,latitude,longitude,altitude_ft,altitude_m,aspect_deg,slope_deg,cover_pct,plot_area_m2,species_reported,species,domin_value,domin_cover_min_pct,domin_cover_max_pct,presence_binary,raw_value,constancy_class,summary_value,total_species_reported,needs_review,note
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,Ptychomitrium polyphyllum,.,0,0,0,.,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,Ptychomitrium polyphyllum,x,,,1,✗,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,Ptychomitrium polyphyllum,x,,,1,✗,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,Rhacomitrium fasciculare,1,0,4,1,1,V,4.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,Rhacomitrium fasciculare,3,0,4,1,3,V,4.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,Rhacomitrium fasciculare,3,0,4,1,3,V,4.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,Rhacomitrium fasciculare,7,33,50,1,7,V,4.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,Rhacomitrium fasciculare,x,,,1,✗,V,4.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,Rhacomitrium fasciculare,x,,,1,✗,V,4.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,Rhacomitrium fasciculare,x,,,1,✗,V,4.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,R. heterostichum,7,33,50,1,7,V,6.3,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,R. heterostichum,7,33,50,1,7,V,6.3,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,R. heterostichum,5,10,25,1,5,V,6.3,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,R. heterostichum,6,25,33,1,6,V,6.3,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,R. heterostichum,x,,,1,✗,V,6.3,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,R. heterostichum,x,,,1,✗,V,6.3,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,R. heterostichum,x,,,1,✗,V,6.3,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,Ulota hutchinsiae,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,Ulota hutchinsiae,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,Ulota hutchinsiae,2,0,4,1,2,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,Ulota hutchinsiae,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,Ulota hutchinsiae,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,Ulota hutchinsiae,x,,,1,✗,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,Ulota hutchinsiae,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,Frullania germana,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,Frullania germana,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,Frullania germana,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,Frullania germana,3,0,4,1,3,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,Frullania germana,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,Frullania germana,x,,,1,✗,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,Frullania germana,x,,,1,✗,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,F. tamarisi,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,F. tamarisi,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,F. tamarisi,3,0,4,1,3,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,F. tamarisi,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,F. tamarisi,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,F. tamarisi,x,,,1,✗,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,F. tamarisi,x,,,1,✗,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,Scapania gracilis,.,0,0,0,.,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,Scapania gracilis,.,0,0,0,.,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,Scapania gracilis,.,0,0,0,.,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,Scapania gracilis,4,4,10,1,4,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,Scapania gracilis,x,,,1,✗,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,Scapania gracilis,.,0,0,0,.,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,Scapania gracilis,x,,,1,✗,III,1,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,Cladonia subervicornis,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,Cladonia subervicornis,1,0,4,1,1,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,Cladonia subervicornis,1,0,4,1,1,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,Cladonia subervicornis,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,Cladonia subervicornis,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,Cladonia subervicornis,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,Cladonia subervicornis,.,0,0,0,.,II,0.5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,Lecanora dispersa,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,Lecanora dispersa,2,0,4,1,2,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,Lecanora dispersa,1,0,4,1,1,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,Lecanora dispersa,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,Lecanora dispersa,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,Lecanora dispersa,.,0,0,0,.,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,Lecanora dispersa,x,,,1,✗,III,0.8,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,Lecidea cyathoides,6,25,33,1,6,V,5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,Lecidea cyathoides,4,4,10,1,4,V,5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,Lecidea cyathoides,5,10,25,1,5,V,5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,Lecidea cyathoides,5,10,25,1,5,V,5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,Lecidea cyathoides,x,,,1,✗,V,5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,Lecidea cyathoides,x,,,1,✗,V,5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,Lecidea cyathoides,x,,,1,✗,V,5,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,Ochrolechia parella,5,10,25,1,5,III,4,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,Ochrolechia parella,4,4,10,1,4,III,4,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,Ochrolechia parella,.,0,0,0,.,III,4,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,4,B68-190,156555,NG,NG156555,115600,855500,57.500118,-6.749298,400,122,270,10,90,1,16,Ochrolechia parella,3,0,4,1,3,III,4,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,5,B67-88A,512198,NG,NG512198,151200,819800,57.201217,-6.120851,200,61,270,10,90,1,18,Ochrolechia parella,.,0,0,0,.,III,4,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,6,B66-3,430190,NG,NG430190,143000,819000,57.189528,-6.255368,350,107,180,15,80,1,20,Ochrolechia parella,.,0,0,0,.,III,4,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,7,B68-94A,524627,NG,NG524627,152400,862700,57.586224,-6.144269,200,61,270,10,75,0.5,16,Ochrolechia parella,.,0,0,0,.,III,4,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,1,B68-155,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,180,10,85,0.5,11,O. tartarea,.,0,0,0,.,II,1.3,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,2,B68-156,504446,NG,NG504446,150400,844600,57.422971,-6.159112,200,61,135,40,90,1,14,O. tartarea,5,10,25,1,5,II,1.3,38,false,
table_4_1,images/Birks-HJB-1973-Present-Flora-Veg-Skye_1.png,EPIPETRETEA LICHENOSA,RHIZOCARPETALIA,Parmelion saxatilis,Hedwigia ciliata-Parmelia saxatilis,3,B68-157,508448,NG,NG508448,150800,844800,57.424982,-6.152672,150,46,135,15,80,1,18,O. tartarea,.,0,0,0,.,II,1.3,38,false,
